CustomerId,Complaint,ComplaintNumber,ProcessedComplaint,ComplaintLength,Sentiment,KeyVerbsCount,KeyNounsCount,KeyAdjectivesCount
1428-GTBJJ,"The internet service has been extremely unreliable, with frequent outages and poor performance. Despite paying a high monthly fee, I haven't received the quality of service expected, and no assistance has been provided to resolve the issue.",1,internet service extremely unreliable frequent outages poor performance despite paying high monthly fee received quality service expected assistance provided resolve issue,240,-0.073,1,4,5
2195-ZRVAX,"The internet service has been extremely inconsistent, with frequent outages and slow speeds, which is unacceptable given the premium price I'm paying each month.",1,internet service extremely inconsistent frequent outages slow speeds unacceptable given premium price paying month,161,-0.10833333333333335,2,2,2
2195-ZRVAX,I feel frustrated that there is no online security included in my plan. This makes me concerned about the safety of my personal information.,2,feel frustrated online security included plan makes concerned safety personal information,140,-0.35,1,0,0
2195-ZRVAX,"Whenever I’ve tried to contact tech support for assistance, I’ve received no help, which is very disappointing and has made it difficult to resolve issues.",3,whenever ive tried contact tech support assistance ive received help disappointing made difficult resolve issues,155,-0.64,0,2,2
2195-ZRVAX,"The streaming movies service has buffering issues constantly, and the quality drops frequently even though I’m paying for high-speed fiber optic internet.",4,streaming movies service buffering issues constantly quality drops frequently even though im paying highspeed fiber optic internet,154,0.05,2,4,2
0196-VULGZ,"The streaming movies service constantly buffers and the quality is poor, even though I am paying for a premium fiber optic internet connection. This has been very frustrating, and I would like this issue resolved immediately.",1,streaming movies service constantly buffers quality poor even though paying premium fiber optic internet connection frustrating would like issue resolved immediately,225,-0.3066666666666667,6,4,3
4488-PSYCG,"I am extremely disappointed with the phone service quality. Calls frequently drop or have poor audio quality, making it difficult to communicate effectively. Despite being a loyal customer for over a year, the problem persists with no resolution.",1,extremely disappointed phone service quality calls frequently drop poor audio quality making difficult communicate effectively despite loyal customer year problem persists resolution,246,-0.10277777777777779,1,2,3
9445-SZLCH,"The internet speeds with Fiber Optic have been consistently slow, making it difficult to stream TV, even though I’m paying for a premium service.",1,internet speeds fiber optic consistently slow making difficult stream tv even though im paying premium service,145,-0.4,2,3,3
9445-SZLCH,"I contacted customer support about the internet issue, but they were unhelpful and did not resolve my problem.",2,contacted customer support internet issue unhelpful resolve problem,110,0.0,0,4,1
9445-SZLCH,"I was charged the full monthly fee despite the ongoing issues with my internet service, and I would like a refund for the inconvenience.",3,charged full monthly fee despite ongoing issues internet service would like refund inconvenience,136,0.35,1,3,2
1322-AGOQM,The internet speed has been consistently slow despite being a long-term customer. This has made it difficult to complete basic online tasks.,1,internet speed consistently slow despite longterm customer made difficult complete basic online tasks,140,-0.17500000000000002,0,2,2
1322-AGOQM,"I have reached out multiple times regarding the lack of online security options, but no resolution or improvement has been provided.",2,reached multiple times regarding lack online security options resolution improvement provided,132,0.0,0,0,0
1322-AGOQM,"I feel that the monthly charges are too high for the limited services I am receiving, especially since I don't have phone service or streaming options.",3,feel monthly charges high limited services receiving especially since phone service streaming options,151,0.029523809523809525,1,3,2
